"","gene","interaction_F","interaction_p","male_age_beta","male_p","male_n","female_age_beta","female_p","female_n","overall_age_beta","overall_p","overall_n"
"516","ADGRG1",1.38107936623931,0.240691901845072,0.00122992096234721,0.00547843462557289,153,0.000600896924900233,0.0670953522176778,212,0.000884276164664619,0.000936776945832883,365
"517","OLFM1",0.0939752053242779,0.759359790407564,0.00048948441276369,0.148874680844421,153,0.000346716077253437,0.263857711626746,212,0.000392473997678021,0.0870739164397073,365
"518","FAM122A",0.21294133674584,0.644749639714137,2.58525585397631e-05,0.89131932989021,153,-9.19055003498776e-05,0.583476134122204,212,-3.9753856388171e-05,0.750926866447606,365
"519","DNAJC24",0.0329117425116989,0.856142924502509,-1.34568085431523e-05,0.93975224758074,153,-5.58856464785474e-05,0.711176084329736,212,-3.37981171201161e-05,0.768486762541453,365
"520","CHD7",2.76135586174506,0.0974344495489305,-0.000554089834020965,0.00474393783435321,153,-0.000156350879126233,0.289436877962657,212,-0.000315937016568244,0.0076247958723449,365
"521","SRC",0.12310371737594,0.725896994810346,0.00018229571918506,0.342479149954777,153,9.65640460652519e-05,0.531399005426569,212,0.000133606165557035,0.26521563893687,365
"522","ZNF439",0.00165857569412686,0.967537154749534,-8.24766586066016e-05,0.601545208219265,153,-9.08382541490125e-05,0.490101798743316,212,-8.14724374363412e-05,0.419833973087185,365
"523","SCML4",3.95138917036878,0.0475877360505548,-0.000134790298424688,0.508578585431771,153,-0.000707726268609581,0.000342037693763258,212,-0.000483426597530855,0.00077113982809027,365
"524","KLC4",3.36454993052167e-05,0.995375121257301,0.000130743316865703,0.361612164752827,153,0.000131876296015125,0.307969594909536,212,0.000134492587403406,0.161029845567918,365
"525","APBB1",0.309018119725964,0.578627691117093,-0.000418804114568077,0.0501401390531985,153,-0.000273448779213228,0.0893568939786936,212,-0.000335462101423872,0.00923706439658474,365
"526","MFAP1",0.0357871179371091,0.850062102485185,0.000475610915957229,0.00836759533837816,153,0.000424151545548003,0.0268982278653172,212,0.000437352504935257,0.00116901002035945,365
"527","MAP3K7CL",0.19599185409678,0.658240890310579,-0.00107488954701017,0.0311458948885264,153,-0.00135087693434416,0.000634369427001853,212,-0.00125650697203035,5.08687473657257e-05,365
"528","GIMAP7",0.0587977399422571,0.808544053998982,0.00107339520966969,0.147328174470708,153,0.000860205593870084,0.101242071510546,212,0.000944299925436354,0.0289741427252613,365
"529","LDLR",1.7380996806004,0.18821562943721,0.000357376548192174,0.361268420261359,153,-0.000400585352495111,0.312342168609545,212,-0.000103951984622546,0.7134032911492,365
"530","UBOX5",0.00940002287098558,0.922816954345867,-0.000145027283597879,0.331435478566824,153,-0.000125606246695469,0.338915875449324,212,-0.000132803444633516,0.176743567259419,365
"531","PNPO",0.219438224452304,0.639751017170652,-0.000115179702330048,0.616828150279798,153,2.7952994871694e-05,0.888071492067932,212,-3.32666962455446e-05,0.824324054447164,365
"532","BRF2",0.915154360794597,0.339390693642081,-0.000496613630396216,0.001815526669463,153,-0.000293196262586388,0.0374383195185403,212,-0.000372462169670232,0.000408862733552767,365
"533","MSANTD3",1.22765548275869,0.268601140208637,-0.000115665090437425,0.538528493056568,153,0.00013232791952989,0.320983978542312,212,3.65481799008197e-05,0.740025071644267,365
"534","NT5C3B",2.32227648015986,0.128408780843378,-0.000650794349887007,0.088123315016492,153,6.57062723048681e-05,0.820708523282843,212,-0.000213548984622683,0.357362925517471,365
"535","INTS7",0.190695542297222,0.662599423835614,-0.000142277016643307,0.517652677024272,153,-3.52573677028247e-05,0.79448151695091,212,-7.62348858476046e-05,0.52606607705506,365
"536","METTL15",0.0120958596526266,0.912485414706512,9.43532548142581e-05,0.543812673627102,153,0.000119355617064122,0.44515565328333,212,0.000106369596411107,0.340344436781095,365
"537","SLC37A3",0.0174213812846289,0.895065670405004,1.00779248776871e-05,0.942079453943294,153,-1.59081152466357e-05,0.904919886135532,212,-1.05919677858992e-05,0.912833728214939,365
"538","GLYCTK",0.763202010914031,0.382909073736478,0.000169947445551758,0.379255146885838,153,-4.96100856655714e-05,0.758224868060592,212,4.14065291872225e-05,0.737079887666732,365
"539","STARD8",0.392918077523676,0.531165713086728,8.26656750597608e-05,0.66601029219193,153,-6.32505580654168e-05,0.654407559260002,212,-3.86254683232157e-07,0.997302358438295,365
"540","DCAF17",0.69372750970832,0.405450094013092,3.82265713568343e-05,0.812246788411835,153,-0.000158832205518,0.330215224197647,212,-8.30254866636202e-05,0.475233863163657,365
"541","CPEB3",0.013147392767238,0.908776717553479,2.55290603109306e-05,0.891850742246057,153,-1.62027544322571e-06,0.99127829188546,212,1.04474131722949e-05,0.92827593167498,365
"542","KAT14",0.0967754264319292,0.755913665565545,2.0377171990727e-06,0.991933448314045,153,-9.29012221600488e-05,0.662892509796378,212,-6.44752504053413e-05,0.667859958558249,365
"543","CRTAM",0.2249928065485,0.635548484259482,7.33605115717389e-05,0.62881515173603,153,0.00017493469310855,0.226595573136881,212,0.000127496185068827,0.226417352521342,365
"544","PPBP",0.1121150986945,0.737943323017052,-0.000648538865097105,0.579526834737632,153,-0.000166719177054381,0.850128663421327,212,-0.000377323341888568,0.592918503053042,365
"545","SPATA6",1.63515470398911,0.201812988846279,0.000104057956701334,0.425155789066045,153,-0.000140901615376488,0.286089298780277,212,-4.28297633371294e-05,0.649195262924872,365
"546","AC093010.3",1.04381030312582,0.307621110415574,-0.000187980775517711,0.405365197443151,153,8.25430749553138e-05,0.594951447223176,212,-2.9146051359215e-05,0.822580264199086,365
"547","LINC00173",2.12143729448587,0.146119365368205,-4.30176442218935e-05,0.828497677249283,153,0.000330033628690087,0.0440801624144796,212,0.000188918065789355,0.136853306609107,365
"548","CNTROB",0.060986457669153,0.805083920749533,4.06225220558712e-05,0.830951715598356,153,-1.6279128298246e-05,0.906976225072631,212,8.49722108167868e-06,0.940039034208929,365
"549","HABP4",0.0331181018715201,0.855697585990501,-0.000196215564064547,0.265033925911557,153,-0.000244898407822069,0.191766790923519,212,-0.00022466015626218,0.0872894775987378,365
"550","KPTN",1.99788258594335,0.158380814110205,0.000317003606949274,0.0720643581442589,153,8.97942541350946e-06,0.946905129226706,212,0.000137877671792047,0.198842783776138,365
"551","AC105219.1",0.491206696196011,0.48384101018357,0.000201844583916745,0.252406075703409,153,5.26773722800868e-05,0.681987769376057,212,0.000119541936900702,0.253946903842229,365
"552","TNFSF9",0.49196493819916,0.483503996034117,5.6422690386312e-05,0.7785546234051,153,-0.000137621798974242,0.45508984487912,212,-6.14079036240433e-05,0.651058795209531,365
"553","HOOK2",0.100311422845622,0.751639304520639,-0.000280687327553466,0.248137683585304,153,-0.000147557704414261,0.632524428891026,212,-0.000207733130060164,0.314064099025928,365
"554","MMUT",1.71768539486122,0.190824438007453,0.000260104391029999,0.19424068132561,153,-0.000118025361379701,0.54912010224306,212,3.66725101674815e-05,0.795865511165218,365
"555","ZNF34",0.26065966671741,0.609979362170025,-0.000134160899840854,0.43798376348285,153,-3.11040358660238e-05,0.791679506592567,212,-7.06224993510042e-05,0.475924498461219,365
"556","TBCK",3.45443927790001,0.0638958060288229,-0.00017576258732483,0.255704659987655,153,0.000236309243302049,0.118519813123279,212,6.18732530543232e-05,0.572112902250421,365
"557","ATP8B2",0.0318694723917357,0.858414576047194,-0.000253232706877526,0.260234561378435,153,-0.000303577065557312,0.0856839218390241,212,-0.000288028174716448,0.0379808574102676,365
"558","CRIPAK",3.99794324412205,0.0463048610650978,-0.000313830319923771,0.0597856084553415,153,6.43658042135042e-05,0.549471522738607,212,-7.47488085759295e-05,0.433766677266895,365
"559","ALMS1",0.791223813432589,0.37432268566242,7.33955174795347e-05,0.643531624455721,153,0.000291610450597136,0.0927361146026494,212,0.000196003910609123,0.104988775251675,365
"560","SH2B2",0.067875402106539,0.794604229031776,0.000156426364698365,0.441727635856995,153,0.000225937424353386,0.1902400254783,212,0.000195582227526192,0.13547762148299,365
"561","MOSPD3",0.173043152983888,0.677668483011114,8.24003117655003e-05,0.678977616789212,153,0.000181723326509762,0.204914965906858,212,0.000140365797707996,0.230960317756903,365
"562","TRIM23",0.246146679657174,0.620103411510698,-5.37591300353076e-06,0.968307745506575,153,-0.000101448215113891,0.440966867536835,212,-6.19690758159028e-05,0.514083586185873,365
"563","ZNF618",5.3311089997872,0.0215122067863694,-0.000139506637317279,0.504387720048743,153,0.000454124566727125,0.00436698782020852,212,0.000215731499589045,0.0901653837622626,365
"564","NMT2",0.457754582312783,0.499108508076093,-0.000410216229869109,0.0353239025723459,153,-0.000584373434551621,0.000583431559541739,212,-0.000518239001763245,5.05870706722275e-05,365
"565","XYLT2",0.0715919893170514,0.789185595780045,0.000137232950586693,0.369953806165476,153,0.000195472998307065,0.185978671464937,212,0.000173845723418311,0.103997671176097,365
"566","CES1",0.175733485577104,0.675315078649371,-0.00136495263411041,0.260594674771234,153,-0.000689803517560427,0.510635604582543,212,-0.000992251277279998,0.209832002411905,365
"567","PHF23",0.00929570603706788,0.923245082455992,0.000194398614131759,0.617089467147756,153,0.000235608485187406,0.309689147683277,212,0.000227616758488973,0.278424503996647,365
"568","RYK",0.217069182371954,0.641563162475077,-0.00044650899875868,0.16055120352078,153,-0.000283028996448707,0.140908892975908,212,-0.000347827877974526,0.0438054640630054,365
"569","CCDC144A",0.253979012640169,0.614594577806595,7.65756566487998e-05,0.737633837967508,153,0.000231650756905771,0.251776011494614,212,0.000165937305781124,0.271909733588645,365
"570","CD8B",0.15929981694532,0.69003797840488,-0.00104725194380691,0.0135640264958592,153,-0.00127976983474593,0.0011623753213459,212,-0.00119307553553155,3.70157097523831e-05,365
"571","TMEM106C",1.89693016450277,0.169275680859567,-0.000223292781266735,0.278560663144917,153,0.000126074012484091,0.419043409021928,212,-1.2049710238221e-05,0.923085735394117,365
"572","ADCK1",4.8361004639215,0.0285035144182417,0.000339905058172875,0.0199832938765081,153,-0.000133160390214353,0.37160404497004,212,5.44824711266434e-05,0.608681264902209,365
"573","PGM3",0.00310139148319776,0.955619464508807,-0.000187465131547521,0.221722407634325,153,-0.000199615961016203,0.178185122290351,212,-0.000194785109632959,0.0691781554207355,365
"574","BTG3",1.54559891511093,0.214593138397093,-1.51259320263296e-05,0.928325810958389,153,-0.000277538360073554,0.035976619101791,212,-0.000168516450917148,0.104807644531861,365
"575","BORA",0.0132793655632346,0.908322032164121,-5.10176735602582e-05,0.765467794543082,153,-2.74619942008541e-05,0.82203118150225,212,-3.71599303015183e-05,0.710749291416607,365
"576","SMOX",0.707275185780262,0.40090657434224,-8.50274623235337e-05,0.736352528197581,153,0.000201960411828696,0.368471859936589,212,7.7537579309759e-05,0.643875730445004,365
"577","ZSCAN25",0.68656512773728,0.407882653838421,-8.07107372536051e-05,0.656296849906637,153,0.000103927817975348,0.446876632281734,212,3.40842059252057e-05,0.755775869445153,365
"578","COG6",2.10669530688197,0.147524170107331,-0.000195166304705801,0.301119272333431,153,0.000142459581339348,0.320012443151046,212,3.45267583977802e-06,0.975913520445751,365
"579","MIER2",0.00181504238775143,0.966041307145164,0.000158410918808552,0.253007878981317,153,0.000149382891150658,0.31574295005844,212,0.000151076199183175,0.146516727124622,365
"580","FOCAD",1.09365280440318,0.296363000089551,-8.4114140577382e-05,0.711854564595115,153,0.000193176157816576,0.211070146246946,212,7.44088109977498e-05,0.56825010307162,365
"581","ZNF43",2.00884850093529,0.157246453370933,-0.00029844520813806,0.149055172761741,153,7.19986537345254e-05,0.661350733510011,212,-7.71808641689187e-05,0.548163782306005,365
"582","SLC39A8",1.96575848336447,0.161758057353459,-0.000314134137138195,0.185297781922403,153,7.85999779299376e-05,0.635536849304683,212,-8.09703170833214e-05,0.556533935914209,365
"583","ZNF100",0.0281718439586014,0.866799442812432,0.000117216242725705,0.467896506123822,153,7.87148111548022e-05,0.612383784194873,212,9.05460846489982e-05,0.421345753049289,365
"584","CCR7",0.0178034448477462,0.893928024851218,-0.00115995124477978,0.0034992332887573,153,-0.00108624745841223,0.00387599024610123,212,-0.00114458407138493,3.51042438804907e-05,365
"585","C11orf74",0.534701955711128,0.465111099609477,-6.98408549400099e-05,0.663661488244851,153,7.81382276319378e-05,0.537396205743129,212,1.92655770566749e-05,0.846145514169706,365
"586","MBTPS2",0.13272846882953,0.715832975252275,-3.86236256199621e-05,0.777357631269114,153,-0.000110770536648912,0.413855720002127,212,-8.60528866044243e-05,0.376679073263924,365
"587","HSD17B8",0.0325541881405558,0.856917980606216,-0.000118055762789982,0.435393431203047,153,-8.15368344081734e-05,0.537742596432451,212,-9.43296836666232e-05,0.342198504905076,365
"588","RASGEF1A",1.75089482495278,0.18660173753943,0.000498935669026213,0.000368448824103825,153,0.000235242606138619,0.0858153766998597,212,0.000342573505387386,0.000521007771257726,365
"589","APH1B",0.0006647725483317,0.979444521380303,0.000322644727264431,0.0408508428001541,153,0.000316995719500862,0.0319788002209095,212,0.000320016293793272,0.0030577423976605,365
"590","OTUD3",0.0637625140241676,0.800788740957722,-3.32803971689132e-05,0.854609859181287,153,2.88967903647027e-05,0.858611831263683,212,-1.35594574630395e-06,0.991049723075477,365
"591","RDH5",1.60312790725278,0.206276929496878,-0.0001331587591281,0.547121293146506,153,0.00019043550719657,0.197375295513971,212,7.01847039940509e-05,0.579252333699004,365
"592","BNIP3",0.0109708868243763,0.916638702934683,-2.60838447936324e-06,0.987241183758078,153,2.23092232201229e-05,0.891268072630352,212,1.20785675146933e-05,0.917498141995029,365
"593","GEMIN4",0.184019189612362,0.66819759971984,-5.99936168226395e-05,0.641095542181473,153,-0.000145761677009785,0.30237367006358,212,-0.000112121094154565,0.253205448923681,365
"594","CD320",0.0405348497068549,0.840551840557836,-0.000281425688470652,0.284539930494044,153,-0.000352544980203379,0.129034871532351,212,-0.000323576755525185,0.0622783541997936,365
"595","MMS22L",0.0524117705089571,0.819048165289671,-9.65325219825533e-05,0.612699150227946,153,-4.44322758858587e-05,0.743469668598113,212,-6.44123171485915e-05,0.5637926185119,365
"596","SCCPDH",0.421152196841243,0.516775313269833,-0.000252768892819135,0.188623575079042,153,-9.59352577766973e-05,0.526056664557651,212,-0.000161617144930514,0.173308803430324,365
"597","GZMK",0.385952344930561,0.534826806959949,-0.000382735524320376,0.420042005678518,153,-0.000841075281615217,0.10760819044586,212,-0.000677059956726019,0.0628760585090498,365
"598","WDSUB1",0.15589765576235,0.693195057274633,0.000101563401975894,0.539033865829802,153,0.000197242410928582,0.237458209618378,212,0.000151409145815714,0.204293679973991,365
"599","KBTBD8",0.018804238209027,0.89100563501702,-7.25354804972457e-05,0.711232540018237,153,-0.000106237007903452,0.488325950092039,212,-9.35801344090452e-05,0.437479639387018,365
"600","GMNN",0.00730677003206893,0.931927462651441,0.000154635848209319,0.285050820096341,153,0.000138462420093175,0.256686942971984,212,0.000143964931397489,0.121238697290324,365
"601","RGS12",0.0358167798755188,0.850000717794888,-5.05930428204306e-05,0.8706350001836,153,1.71599004037603e-05,0.933533537873582,212,-5.4044126716318e-06,0.975449290301969,365
"602","MRC1",0.749231697019415,0.387294452435472,0.000674003127014124,0.230249581951391,153,0.00131014113892553,0.00611672468641333,212,0.00102601150521463,0.00482750738106533,365
"603","CDKN2B.AS1",0.0595844280453159,0.807292647198861,-1.04603619368578e-05,0.989289756963715,153,0.000220497477652889,0.700657965476125,212,0.000152988028625208,0.742264013426744,365
"604","CRAT",1.39316259985817e-06,0.999058890610662,-1.09894071651651e-05,0.95006168808436,153,-1.07413787601413e-05,0.931914292634933,212,-6.82597893829889e-06,0.947231447669888,365
